Id,SalePrice
1820,51346.015625
1821,103539.7890625
1822,154293.890625
1823,43816.390625
1824,134486.296875
1825,128704.4453125
1826,99419.484375
1827,99842.1171875
1828,134621.6875
1829,110768.1796875
1830,138746.53125
1831,146129.984375
1832,86583.0390625
1833,139900.625
1834,122276.390625
1835,129884.59375
1836,125126.2265625
1837,90494.9296875
1838,125769.75
1839,88904.09375
1840,144651.5
1841,138992.1875
1842,83953.3828125
1843,122791.96875
1844,133552.265625
1845,136737.515625
1846,151952.78125
1847,159655.921875
1848,62589.140625
1849,104273.578125
1850,113304.1953125
1851,156378.359375
1852,122283.5
1853,132667.84375
1854,173569.421875
1855,145815.921875
1856,219819.515625
1857,147878.046875
1858,138689.765625
1859,116105.03125
1860,144538.421875
1861,115144.6953125
1862,288795.5625
1863,283962.65625
1864,283962.65625
1865,323909.9375
1866,333269.28125
1867,242426.859375
1868,314068.5
1869,210631.203125
1870,240495.078125
1871,244444.53125
1872,168895.0625
1873,239366.5625
1874,146487.75
1875,207056.578125
1876,193646.3125
1877,205737.0
1878,195994.0
1879,128417.7890625
1880,133776.234375
1881,246674.4375
1882,261404.046875
1883,191410.515625
1884,201138.09375
1885,247914.9375
1886,316060.03125
1887,204933.53125
1888,286743.03125
1889,157998.6875
1890,118914.4140625
1891,134645.953125
1892,107219.890625
1893,128016.1015625
1894,127497.0703125
1895,131836.421875
1896,132126.421875
1897,110202.0390625
1898,110332.015625
1899,151477.765625
1900,145016.703125
1901,168228.734375
1902,142899.1875
1903,214129.4375
1904,132108.40625
1905,190689.359375
1906,174476.90625
1907,202297.53125
1908,110766.0703125
1909,138669.40625
1910,122273.9375
1911,208792.234375
1912,304343.78125
1913,154654.96875
1914,54355.9609375
1915,308549.21875
1916,71591.4765625
1917,264392.84375
1918,145329.59375
1919,176113.03125
1920,146983.546875
1921,450677.65625
1922,328447.09375
1923,221611.0
1924,228465.03125
1925,195634.890625
1926,411154.3125
1927,131223.28125
1928,152839.1875
1929,119452.15625
1930,129436.9609375
1931,147865.921875
1932,142859.265625
1933,174284.828125
1934,185201.078125
1935,166885.5
1936,188631.75
1937,186295.296875
1938,169685.03125
1939,239888.0625
1940,186456.515625
1941,174899.5625
1942,181736.421875
1943,203474.890625
1944,345813.03125
1945,378108.59375
1946,142224.703125
1947,291781.53125
1948,158295.8125
1949,246218.46875
1950,188803.984375
1951,261164.59375
1952,209066.203125
1953,158899.0
1954,187793.859375
1955,133906.171875
1956,297724.625
1957,153093.3125
1958,302862.5
1959,144253.640625
1960,115146.7890625
1961,115760.40625
1962,94756.2890625
1963,100898.203125
1964,107304.484375
1965,148166.59375
1966,150504.921875
1967,279217.03125
1968,444162.15625
1969,406616.1875
1970,461057.75
1971,447564.6875
1972,394146.5
1973,267840.03125
1974,304862.59375
1975,496701.46875
1976,267079.15625
1977,351290.28125
1978,360513.71875
1979,339596.5625
1980,195509.0
1981,344469.40625
1982,219519.53125
1983,200676.71875
1984,165188.046875
1985,212958.234375
1986,211877.484375
1987,177584.5625
1988,173141.71875
1989,198380.5625
1990,207671.015625
1991,230761.203125
1992,211239.921875
1993,172710.46875
1994,238722.984375
1995,193249.296875
1996,247258.296875
1997,317720.375
1998,347583.25
1999,259983.703125
2000,326756.5625
2001,255841.0
2002,244471.109375
2003,268062.34375
2004,271448.09375
2005,221968.46875
2006,227415.296875
2007,249070.234375
2008,212970.625
2009,187623.796875
2010,199611.078125
2011,139163.421875
2012,174183.953125
2013,174915.578125
2014,185019.953125
2015,205707.375
2016,188461.828125
2017,199212.46875
2018,120370.8984375
2019,134980.875
2020,109457.21875
2021,108832.6796875
2022,171296.328125
2023,142967.890625
2024,252064.609375
2025,361016.03125
2026,176402.65625
2027,148605.28125
2028,159642.828125
2029,158993.734375
2030,266560.3125
2031,239047.640625
2032,252096.828125
2033,267004.53125
2034,164892.625
2035,213429.125
2036,199855.453125
2037,204107.515625
2038,285417.375
2039,212437.9375
2040,288551.90625
2041,293482.78125
2042,205366.5
2043,168877.515625
2044,161452.109375
2045,223725.609375
2046,148657.453125
2047,149007.609375
2048,141711.6875
2049,138313.71875
2050,185447.453125
2051,105910.8125
2052,121860.09375
2053,148708.5
2054,72639.25
2055,148528.921875
2056,142669.0625
2057,119720.390625
2058,221744.40625
2059,129790.484375
2060,174807.515625
2061,179879.515625
2062,132103.109375
2063,104934.4765625
2064,143118.078125
2065,123598.8828125
2066,158981.609375
2067,104145.671875
2068,135816.453125
2069,93345.0546875
2070,116041.046875
2071,93079.171875
2072,131371.40625
2073,134311.609375
2074,197434.03125
2075,155050.75
2076,121541.265625
2077,156665.40625
2078,128589.1171875
2079,138835.609375
2080,119439.28125
2081,129776.0078125
2082,120954.6640625
2083,139822.203125
2084,107220.09375
2085,120948.8984375
2086,107177.8671875
2087,127649.8828125
2088,96694.8046875
2089,78528.65625
2090,129320.734375
2091,120703.4609375
2092,127445.40625
2093,121313.9453125
2094,113958.515625
2095,150074.796875
2096,80893.140625
2097,92375.8671875
2098,142372.609375
2099,47029.2734375
2100,77488.03125
2101,119666.96875
2102,124388.203125
2103,106372.703125
2104,133480.578125
2105,122113.2421875
2106,60178.03125
2107,224042.03125
2108,110069.8046875
2109,111920.8359375
2110,132968.921875
2111,139851.8125
2112,136934.953125
2113,120034.328125
2114,114723.6875
2115,165146.15625
2116,119950.7890625
2117,154447.15625
2118,124040.28125
2119,108494.125
2120,110555.3125
2121,89877.390625
2122,110885.609375
2123,89734.359375
2124,157639.28125
2125,130212.765625
2126,135769.703125
2127,153473.390625
2128,118163.890625
2129,98868.90625
2130,139638.96875
2131,131486.46875
2132,122776.28125
2133,129267.46875
2134,112460.515625
2135,98513.3203125
2136,73727.390625
2137,110945.265625
2138,136316.4375
2139,154828.96875
2140,141541.515625
2141,143461.078125
2142,126893.9453125
2143,146365.828125
2144,121384.421875
2145,135883.046875
2146,162977.140625
2147,137916.984375
2148,132898.953125
2149,141452.046875
2150,227665.0625
2151,114378.140625
2152,176879.390625
2153,159392.5625
2154,107229.5
2155,139035.8125
2156,269866.34375
2157,234009.0
2158,243391.46875
2159,205871.25
2160,173234.546875
2161,251380.4375
2162,427656.84375
2163,357693.15625
2164,243754.3125
2165,184093.984375
2166,149699.5625
2167,222890.15625
2168,194303.390625
2169,193757.328125
2170,216534.140625
2171,144877.5
2172,129470.6640625
2173,160692.96875
2174,229099.296875
2175,305204.40625
2176,319842.0625
2177,234147.859375
2178,218901.96875
2179,142064.328125
2180,221136.40625
2181,190882.046875
2182,219459.03125
2183,190139.671875
2184,124725.4375
2185,115277.5390625
2186,148349.265625
2187,151574.875
2188,157766.0625
2189,285760.0
2190,83287.4140625
2191,87201.4765625
2192,91104.296875
2193,99199.28125
2194,104054.4375
2195,111784.9296875
2196,101549.0390625
2197,121251.9453125
2198,167150.703125
2199,176264.59375
2200,145846.515625
2201,144935.40625
2202,213130.328125
2203,133625.765625
2204,183505.546875
2205,118208.0703125
2206,142583.359375
2207,221185.34375
2208,247372.921875
2209,227296.25
2210,120978.203125
2211,114475.484375
2212,120943.4765625
2213,107407.6875
2214,134973.40625
2215,102981.125
2216,148443.25
2217,80167.8359375
2218,61179.01953125
2219,59191.55859375
2220,49907.77734375
2221,310996.1875
2222,267824.1875
2223,306514.6875
2224,215306.46875
2225,120704.265625
2226,194664.890625
2227,200562.5
2228,263262.90625
2229,266025.21875
2230,146065.1875
2231,216804.625
2232,171545.296875
2233,176036.796875
2234,238048.015625
2235,220960.796875
2236,279795.71875
2237,359783.53125
2238,200467.640625
2239,117030.390625
2240,160512.6875
2241,155293.453125
2242,127833.8359375
2243,127000.484375
2244,105662.03125
2245,92088.9453125
2246,144012.0
2247,106099.9609375
2248,124776.0
2249,126170.046875
2250,134677.03125
2251,100605.6171875
2252,169217.84375
2253,148391.296875
2254,170541.140625
2255,186694.046875
2256,184562.984375
2257,215263.765625
2258,164561.453125
2259,180499.515625
2260,150836.984375
2261,177845.734375
2262,204060.796875
2263,358925.03125
2264,461286.875
2265,164978.03125
2266,286529.8125
2267,379079.46875
2268,397672.21875
2269,148369.359375
2270,199291.890625
2271,223330.8125
2272,193996.21875
2273,165230.109375
2274,181643.890625
2275,160939.890625
2276,194586.5625
2277,180990.953125
2278,146435.359375
2279,122733.546875
2280,122339.609375
2281,166439.34375
2282,182808.59375
2283,105198.0078125
2284,110308.453125
2285,151960.59375
2286,121642.03125
2287,356674.3125
2288,263428.40625
2289,406991.34375
2290,467870.625
2291,319555.78125
2292,439980.40625
2293,493907.46875
2294,427663.78125
2295,466924.3125
2296,311303.0
2297,321897.1875
2298,325722.375
2299,387775.0
2300,342170.96875
2301,288192.46875
2302,245589.03125
2303,238525.6875
2304,242708.84375
2305,184220.953125
2306,182455.546875
2307,187312.890625
2308,227848.375
2309,279239.375
2310,209009.78125
2311,194632.578125
2312,178286.40625
2313,170401.8125
2314,173155.09375
2315,178625.59375
2316,181248.671875
2317,184029.203125
2318,176908.578125
2319,185901.65625
2320,184155.09375
2321,237027.703125
2322,175059.921875
2323,182687.296875
2324,171353.1875
2325,221341.90625
2326,163306.671875
2327,205518.9375
2328,221605.9375
2329,192508.546875
2330,185453.109375
2331,378722.46875
2332,402686.9375
2333,313046.40625
2334,241006.625
2335,262204.28125
2336,333142.1875
2337,192142.265625
2338,280223.78125
2339,218895.5
2340,414846.03125
2341,221487.1875
2342,233987.578125
2343,220344.875
2344,210976.984375
2345,236298.90625
2346,211694.09375
2347,191545.453125
2348,238379.234375
2349,173717.796875
2350,296800.71875
2351,257807.015625
2352,255832.21875
2353,230580.8125
2354,138591.65625
2355,152683.875
2356,155136.984375
2357,192252.25
2358,191640.65625
2359,134859.015625
2360,116698.15625
2361,142328.90625
2362,282707.8125
2363,139003.46875
2364,160062.65625
2365,224506.375
2366,190998.40625
2367,229856.5
2368,217651.3125
2369,223956.15625
2370,162542.984375
2371,161765.90625
2372,189728.671875
2373,278201.9375
2374,307592.3125
2375,249556.21875
2376,285187.1875
2377,343931.71875
2378,141045.90625
2379,197643.328125
2380,147825.3125
2381,166122.828125
2382,201172.625
2383,214633.609375
2384,246383.59375
2385,161215.171875
2386,140230.5625
2387,137975.390625
2388,99658.8984375
2389,122086.34375
2390,144896.296875
2391,142675.71875
2392,116413.0390625
2393,164647.015625
2394,141357.640625
2395,213483.0625
2396,144223.65625
2397,232769.015625
2398,135405.953125
2399,62928.7421875
2400,54416.59375
2401,111525.6484375
2402,139429.78125
2403,141146.015625
2404,150817.859375
2405,157411.53125
2406,144420.75
2407,124788.6171875
2408,140921.40625
2409,125767.7109375
2410,169037.671875
2411,118927.0
2412,159526.09375
2413,127589.2734375
2414,142510.90625
2415,130629.9375
2416,128767.3046875
2417,131195.875
2418,131486.84375
2419,124612.015625
2420,125257.6796875
2421,141501.6875
2422,108684.984375
2423,122225.7890625
2424,153288.78125
2425,206943.46875
2426,134865.328125
2427,134075.609375
2428,176180.0625
2429,115477.46875
2430,131399.234375
2431,111876.1171875
2432,147026.3125
2433,140601.5
2434,139578.390625
2435,150354.859375
2436,106523.765625
2437,106344.1015625
2438,126589.4765625
2439,108471.046875
2440,118233.328125
2441,92497.4375
2442,95259.7890625
2443,116688.140625
2444,137527.15625
2445,83602.15625
2446,129901.8125
2447,187112.578125
2448,121702.953125
2449,108315.78125
2450,151275.21875
2451,125679.7109375
2452,188293.125
2453,94991.53125
2454,114974.9453125
2455,120948.78125
2456,129536.4921875
2457,127924.203125
2458,123199.9375
2459,111260.2734375
2460,133349.515625
2461,114491.53125
2462,140943.703125
2463,116040.1640625
2464,176069.203125
2465,138196.5
2466,111069.5546875
2467,137718.921875
2468,75062.265625
2469,83576.96875
2470,201857.359375
2471,210286.984375
2472,171595.703125
2473,117533.3828125
2474,82000.6875
2475,229689.3125
2476,119839.765625
2477,128606.1640625
2478,148161.515625
2479,108055.265625
2480,146611.578125
2481,120720.609375
2482,128110.515625
2483,112265.59375
2484,120746.2890625
2485,124944.2578125
2486,158513.65625
2487,182756.125
2488,164131.53125
2489,147763.859375
2490,148487.703125
2491,98609.671875
2492,180820.671875
2493,147236.921875
2494,150003.8125
2495,91122.1953125
2496,245947.40625
2497,159953.40625
2498,111299.328125
2499,89963.484375
2500,127464.9765625
2501,139160.25
2502,159082.765625
2503,101347.9921875
2504,176500.9375
2505,219612.703125
2506,260107.203125
2507,312454.0625
2508,261533.21875
2509,216735.78125
2510,222783.6875
2511,175265.234375
2512,203692.15625
2513,212566.21875
2514,250071.296875
2515,146892.1875
2516,164246.0
2517,139589.578125
2518,151673.78125
2519,219651.671875
2520,216762.453125
2521,188717.390625
2522,218502.765625
2523,122994.2578125
2524,132152.625
2525,149061.34375
2526,135222.328125
2527,113280.9609375
2528,134742.03125
2529,128720.3984375
2530,113802.453125
2531,255338.390625
2532,227863.15625
2533,197665.1875
2534,234293.484375
2535,331923.78125
2536,236874.265625
2537,234323.4375
2538,189856.640625
2539,190634.625
2540,176165.28125
2541,186740.703125
2542,162844.15625
2543,123869.4609375
2544,127111.359375
2545,136342.3125
2546,126813.015625
2547,136017.109375
2548,151914.515625
2549,156484.71875
2550,619284.0
2551,138664.78125
2552,128950.0390625
2553,79050.5078125
2554,106841.7109375
2555,115327.5703125
2556,104692.9765625
2557,110557.7421875
2558,151836.59375
2559,139622.859375
2560,145703.046875
2561,132518.875
2562,131708.109375
2563,145630.109375
2564,203803.890625
2565,128635.359375
2566,163358.390625
2567,137037.640625
2568,188399.109375
2569,204382.359375
2570,120141.8671875
2571,182537.53125
2572,157777.046875
2573,224897.46875
2574,263594.75
2575,132362.390625
2576,126894.1875
2577,153219.0625
2578,82277.7578125
2579,66607.1171875
2580,103481.9375
2581,105397.34375
2582,92917.578125
2583,287418.4375
2584,169442.46875
2585,177291.46875
2586,224019.59375
2587,199380.296875
2588,145504.75
2589,151705.890625
2590,215351.234375
2591,213985.921875
2592,216996.375
2593,264867.3125
2594,177721.796875
2595,208858.15625
2596,321700.46875
2597,180957.640625
2598,281520.5
2599,311374.875
2600,137133.984375
2601,146969.671875
2602,86522.78125
2603,95395.703125
2604,89130.6796875
2605,81346.015625
2606,149354.890625
2607,194195.203125
2608,207155.734375
2609,170957.1875
2610,104294.0625
2611,133656.734375
2612,155169.828125
2613,132055.875
2614,130991.84375
2615,156651.0625
2616,143429.890625
2617,173787.734375
2618,191497.421875
2619,188942.5
2620,184859.984375
2621,173951.546875
2622,188600.984375
2623,255497.9375
2624,313386.9375
2625,301310.53125
2626,171604.375
2627,163824.71875
2628,464589.25
2629,500848.8125
2630,335970.0
2631,445758.5625
2632,439448.6875
2633,293606.8125
2634,413441.9375
2635,164900.484375
2636,184077.125
2637,183557.703125
2638,250114.234375
2639,193280.4375
2640,156334.21875
2641,104343.4140625
2642,190143.296875
2643,98627.1640625
2644,123738.40625
2645,104290.78125
2646,96724.0390625
2647,105492.46875
2648,146129.84375
2649,148477.9375
2650,144735.546875
2651,141880.046875
2652,443877.1875
2653,251391.21875
2654,238000.34375
2655,420568.75
2656,325224.5
2657,356090.75
2658,305032.4375
2659,285516.46875
2660,352530.34375
2661,340894.8125
2662,359030.8125
2663,276562.375
2664,264318.75
2665,321846.5625
2666,287862.5625
2667,165324.53125
2668,184106.96875
2669,177714.671875
2670,279248.4375
2671,188109.34375
2672,203316.609375
2673,206765.140625
2674,197655.390625
2675,172926.375
2676,189618.875
2677,191589.859375
2678,253940.09375
2679,272684.6875
2680,273929.03125
2681,413521.59375
2682,325609.65625
2683,521136.78125
2684,320113.96875
2685,330699.09375
2686,260255.59375
2687,327551.53125
2688,223010.703125
2689,209201.234375
2690,482256.34375
2691,180507.265625
2692,138974.96875
2693,191526.28125
2694,132648.609375
2695,196595.671875
2696,182127.671875
2697,186717.5625
2698,188386.34375
2699,170069.640625
2700,152899.96875
2701,151433.28125
2702,110002.328125
2703,126629.3203125
2704,143801.875
2705,119588.3671875
2706,117477.90625
2707,125587.2109375
2708,132779.609375
2709,106092.0703125
2710,126851.84375
2711,271255.0625
2712,385627.1875
2713,171537.78125
2714,146638.0
2715,168602.0
2716,142207.609375
2717,183742.65625
2718,226703.3125
2719,154462.765625
2720,174239.453125
2721,133601.6875
2722,163373.8125
2723,145945.03125
2724,128089.9921875
2725,133648.203125
2726,151264.828125
2727,178167.4375
2728,176967.984375
2729,150638.171875
2730,146428.796875
2731,132680.625
2732,126855.7109375
2733,161050.59375
2734,142257.515625
2735,138155.78125
2736,136973.484375
2737,126943.09375
2738,138794.296875
2739,166357.3125
2740,134987.4375
2741,145143.03125
2742,148890.5625
2743,150182.75
2744,165019.40625
2745,139972.828125
2746,139487.5
2747,139222.5
2748,116337.015625
2749,128175.28125
2750,135969.125
2751,133062.546875
2752,191174.8125
2753,146492.21875
2754,212043.4375
2755,135007.65625
2756,86552.8984375
2757,70473.609375
2758,84932.7265625
2759,154169.015625
2760,120370.6640625
2761,149515.9375
2762,148998.234375
2763,188205.875
2764,136001.015625
2765,303710.53125
2766,137936.328125
2767,87374.9609375
2768,133840.671875
2769,132765.046875
2770,148408.84375
2771,111047.5234375
2772,116679.125
2773,160661.703125
2774,134850.796875
2775,119123.609375
2776,143888.859375
2777,147290.984375
2778,99630.3828125
2779,124711.2890625
2780,101289.4375
2781,93126.5
2782,86960.46875
2783,96696.5546875
2784,121372.5
2785,131111.578125
2786,65614.609375
2787,123916.84375
2788,71925.921875
2789,180297.71875
2790,89708.265625
2791,111625.2421875
2792,60270.21484375
2793,171515.03125
2794,94532.53125
2795,122560.671875
2796,97370.0546875
2797,210413.5625
2798,108932.578125
2799,122255.8671875
2800,66327.125
2801,107968.2265625
2802,135912.984375
2803,166870.390625
2804,127428.265625
2805,101327.890625
2806,82825.625
2807,162097.15625
2808,143833.5625
2809,139749.546875
2810,131260.703125
2811,156529.046875
2812,157076.671875
2813,160078.390625
2814,158137.671875
2815,97098.3515625
2816,243395.65625
2817,146333.453125
2818,127581.359375
2819,166907.46875
2820,140044.65625
2821,110532.9609375
2822,196297.21875
2823,318413.1875
2824,181746.125
2825,137995.921875
2826,131213.765625
2827,142592.34375
2828,207146.0625
2829,195921.484375
2830,228980.90625
2831,179176.34375
2832,260806.921875
2833,292580.40625
2834,209543.46875
2835,217994.90625
2836,186719.515625
2837,142352.796875
2838,149432.96875
2839,171683.921875
2840,201315.21875
2841,205981.21875
2842,235120.328125
2843,151248.96875
2844,167060.03125
2845,121131.515625
2846,209334.140625
2847,203899.34375
2848,219433.921875
2849,199832.59375
2850,284849.84375
2851,234451.515625
2852,234773.265625
2853,233221.640625
2854,142447.3125
2855,197155.5625
2856,207709.84375
2857,183568.90625
2858,204431.28125
2859,125347.421875
2860,124252.328125
2861,122123.0234375
2862,194583.953125
2863,125357.34375
2864,235624.5
2865,137642.5
2866,141596.1875
2867,95934.8125
2868,96817.625
2869,118053.7265625
2870,122858.6171875
2871,84771.4453125
2872,52752.953125
2873,101059.6015625
2874,144529.328125
2875,121706.4375
2876,168119.359375
2877,142751.125
2878,160742.3125
2879,144583.640625
2880,105759.8203125
2881,147024.90625
2882,174227.8125
2883,198421.421875
2884,204667.328125
2885,190831.8125
2886,223530.671875
2887,96326.2734375
2888,138152.234375
2889,61443.8984375
2890,81197.4375
2891,137832.5625
2892,48408.2890625
2893,74983.8515625
2894,51595.1328125
2895,319106.59375
2896,284182.90625
2897,211310.453125
2898,153475.875
2899,217975.984375
2900,154995.46875
2901,199877.0
2902,187149.15625
2903,359874.125
2904,354673.0625
2905,89257.1640625
2906,195975.125
2907,109255.625
2908,137675.84375
2909,148650.5
2910,79180.6640625
2911,82761.75
2912,144973.84375
2913,87220.4375
2914,74619.9609375
2915,80855.1171875
2916,86488.625
2917,167803.796875
2918,119187.1328125
2919,227876.421875
